"No.","Time","Source","Destination","Protocol","Length","Info"
"32062","477.885866","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32063","477.885866","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32064","477.885866","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32065","477.885866","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32066","477.885866","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32067","477.885866","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32068","477.885866","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32069","477.885866","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32070","477.885866","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32071","477.885866","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32072","477.885866","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32073","477.885866","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32074","477.885866","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32075","477.885866","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32076","477.885866","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32077","477.885866","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32078","477.885866","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32079","477.886998","192.168.1.7","36.92.238.140","QUIC","83","Protected Payload (KP0), DCID=5314f09b0d61d7a7"
"32080","477.892833","192.168.1.7","36.92.238.140","QUIC","83","Protected Payload (KP0), DCID=5314f09b0d61d7a7"
"32081","477.893701","192.168.1.7","36.92.238.140","QUIC","83","Protected Payload (KP0), DCID=5314f09b0d61d7a7"
"32082","477.899041","192.168.1.7","36.92.238.140","QUIC","83","Protected Payload (KP0), DCID=5314f09b0d61d7a7"
"32083","477.899861","192.168.1.7","36.92.238.140","QUIC","75","Protected Payload (KP0), DCID=5314f09b0d61d7a7"
"32084","477.902347","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32085","477.902347","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32086","477.902347","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32087","477.902347","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32088","477.902347","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32089","477.902347","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32090","477.902347","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32091","477.902347","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32092","477.902347","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32093","477.902347","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32094","477.902347","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32095","477.902347","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32096","477.902347","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32097","477.902347","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32098","477.902347","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32099","477.902347","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32100","477.902347","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32101","477.902347","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32102","477.902347","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32103","477.902347","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32104","477.902347","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32105","477.902347","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32106","477.902347","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32107","477.902347","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32108","477.902347","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32109","477.902347","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32110","477.902347","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32111","477.902347","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32112","477.902347","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32113","477.902347","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32114","477.902347","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32115","477.902347","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32116","477.903131","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32117","477.903131","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32118","477.903131","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32119","477.903131","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32120","477.903131","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32121","477.903131","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32122","477.903131","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32123","477.903131","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32124","477.903131","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32125","477.903131","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32126","477.903131","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32127","477.905654","192.168.1.7","36.92.238.140","QUIC","75","Protected Payload (KP0), DCID=5314f09b0d61d7a7"
"32128","477.906257","192.168.1.7","36.92.238.140","QUIC","75","Protected Payload (KP0), DCID=5314f09b0d61d7a7"
"32129","477.907003","192.168.1.7","36.92.238.140","QUIC","75","Protected Payload (KP0), DCID=5314f09b0d61d7a7"
"32130","477.909157","192.168.1.7","36.92.238.140","QUIC","75","Protected Payload (KP0), DCID=5314f09b0d61d7a7"
"32131","477.910911","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32132","477.910911","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32133","477.910911","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32134","477.910911","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32135","477.910911","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32136","477.910911","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32137","477.910911","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32138","477.910911","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32139","477.910911","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32140","477.910911","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32141","477.910911","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32142","477.910911","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32143","477.910911","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32144","477.910911","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32145","477.910911","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32146","477.910911","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32147","477.910911","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32148","477.910911","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32149","477.910911","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32150","477.910911","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32151","477.910911","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32152","477.910911","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32153","477.910911","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32154","477.910911","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32155","477.916602","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32156","477.916602","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32157","477.916602","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32158","477.916602","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32159","477.916602","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32160","477.916602","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32161","477.916602","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32162","477.916602","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32163","477.916602","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32164","477.916602","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32165","477.916602","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32166","477.916602","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32167","477.916602","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32168","477.916602","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32169","477.916602","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32170","477.917263","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32171","477.917263","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32172","477.917263","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32173","477.917263","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32174","477.917263","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32175","477.917263","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32176","477.917263","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32177","477.917263","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32178","477.917263","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32179","477.917263","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32180","477.917263","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32181","477.925076","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32182","477.925076","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32183","477.925076","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32184","477.925076","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32185","477.925076","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32186","477.925076","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32187","477.925076","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32188","477.925076","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32189","477.925076","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32190","477.925076","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32191","477.925076","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32192","477.925076","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32193","477.978614","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32194","478.027219","192.168.1.7","36.92.238.140","QUIC","76","Protected Payload (KP0), DCID=5314f09b0d61d7a7"
"32195","478.029065","192.168.1.7","36.92.238.140","QUIC","75","Protected Payload (KP0), DCID=5314f09b0d61d7a7"
"32196","478.038102","192.168.1.7","36.92.238.140","QUIC","75","Protected Payload (KP0), DCID=5314f09b0d61d7a7"
"32197","478.039127","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32198","478.039127","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32199","478.039382","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32200","478.039382","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32201","478.039382","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32202","478.039382","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32203","478.039382","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32204","478.039382","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32205","478.039382","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32206","478.039382","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32207","478.039382","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32208","478.039382","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32209","478.039382","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32210","478.039382","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32211","478.039630","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32212","478.039630","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32213","478.039630","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32214","478.041083","192.168.1.7","36.92.238.140","QUIC","75","Protected Payload (KP0), DCID=5314f09b0d61d7a7"
"32215","478.042203","192.168.1.7","36.92.238.140","QUIC","75","Protected Payload (KP0), DCID=5314f09b0d61d7a7"
"32216","478.043604","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32217","478.043604","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32218","478.043783","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32219","478.043783","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32220","478.045218","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32221","478.045218","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32222","478.045218","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32223","478.045218","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32224","478.045286","192.168.1.7","36.92.238.140","QUIC","75","Protected Payload (KP0), DCID=5314f09b0d61d7a7"
"32225","478.045733","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32226","478.045733","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32227","478.056108","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32228","478.056108","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32229","478.056108","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32230","478.056108","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32231","478.056108","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32232","478.056489","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32233","478.056489","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32234","478.056489","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32235","478.056489","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32236","478.056489","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32237","478.056489","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32238","478.056489","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32239","478.056489","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32240","478.056489","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32241","478.056489","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32242","478.056489","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32243","478.056489","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32244","478.056489","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32245","478.056489","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32246","478.056489","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32247","478.056489","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
"32248","478.056834","36.92.238.140","192.168.1.7","QUIC","1292","Protected Payload (KP0)"
